6	39073	30	-1	5	8	11	2	-3	1	2	1	4
6	39075	33	4	-3	10	7	1	3	3	8	0	0
6	39077	174	20	27	39	32	9	-2	11	18	19	1
6	39079	52	10	2	8	9	4	1	4	10	4	0
6	39081	-65	-8	-16	-7	-9	-9	6	-6	4	-13	-7
6	39083	87	10	16	16	13	11	8	0	12	-2	3
6	39085	721	219	173	95	71	72	7	40	20	13	11
6	39087	48	2	4	10	8	12	3	2	4	3	0
6	39089	285	45	28	48	49	28	7	31	34	9	6
6	39091	72	10	12	14	9	20	3	-4	8	-1	1
6	39093	682	46	56	93	100	42	71	99	102	48	25
6	39095	2769	240	237	363	348	372	272	321	342	212	62
6	39097	77	5	6	11	12	10	7	12	9	3	2
6	39099	269	42	47	27	31	-11	34	23	60	12	4
6	39101	140	23	10	5	31	17	8	15	13	20	-2
6	39103	185	36	-3	31	39	22	-7	6	18	38	5
6	39105	23	3	4	6	3	1	-1	8	0	1	-2
6	39107	100	24	18	6	14	13	9	2	4	11	-1
6	39109	193	36	31	19	28	30	11	14	19	4	1
6	39111	16	7	3	1	1	1	0	1	2	0	0
6	39113	3095	376	326	395	355	426	299	329	282	255	52
6	39115	3	1	1	0	1	2	0	2	-4	0	0
6	39117	6	4	6	-1	3	0	2	-3	-3	-2	0
6	39119	46	12	5	4	3	3	9	-1	8	0	3
6	39121	6	-1	-1	0	3	0	-1	1	2	3	0
6	39123	57	-1	4	14	14	2	5	3	10	4	2
6	39125	17	6	6	0	1	1	-2	0	-1	6	0
6	39127	10	0	-3	2	4	1	0	1	2	2	1
6	39129	46	9	3	12	0	12	2	5	-3	5	1
6	39131	34	0	-1	0	6	11	3	6	7	2	0
6	39133	474	43	57	52	43	73	65	50	50	29	12
6	39135	24	3	8	2	5	-1	1	-2	5	3	0
6	39137	45	4	3	6	10	9	1	3	4	0	5
6	39139	-39	3	-5	-9	-18	-19	2	13	-1	-13	8
6	39141	81	6	12	15	11	3	9	15	10	3	-3
6	39143	77	-6	5	12	9	19	7	16	11	3	1
6	39145	98	5	17	10	10	16	-3	4	24	14	1
6	39147	86	3	5	6	11	7	12	10	11	15	6
6	39149	102	20	25	31	11	0	2	6	11	-4	0
6	39151	567	61	83	74	101	54	93	77	20	-21	25
6	39153	2383	306	247	283	217	322	190	280	308	180	50
6	39155	263	-4	-8	25	30	28	49	53	45	22	23
6	39157	113	0	-1	14	23	7	16	16	34	4	0
6	39159	75	6	15	18	7	7	4	0	1	9	8
6	39161	42	2	7	13	2	6	0	6	1	2	3
6	39163	5	0	0	0	0	0	0	1	2	2	0
6	39165	441	74	81	84	52	55	8	20	25	34	8
6	39167	86	14	10	20	7	10	5	1	12	4	3
6	39169	252	34	25	32	33	35	23	5	31	26	8
6	39171	45	4	3	8	11	4	2	10	2	-2	3
6	39173	448	85	66	105	20	64	7	5	52	42	2
6	39175	21	-4	1	1	4	7	0	5	1	2	4
6	40	28636	3510	3629	3854	3571	3132	2617	2723	2732	2283	585
6	40001	59	3	5	7	11	13	6	6	3	5	0
6	40003	-1	1	-1	-1	0	0	1	-1	0	0	0
6	40005	13	4	3	1	4	0	1	1	2	-2	-1
6	40007	161	18	25	31	18	14	16	10	14	12	3
6	40009	48	9	18	0	4	10	3	0	2	0	2
6	40011	71	18	13	7	9	4	6	9	3	2	0
6	40013	37	-2	2	13	5	5	-2	3	4	10	-1
6	40015	328	23	37	52	37	39	60	31	23	21	5
6	40017	547	58	48	80	67	72	44	56	65	45	12
6	40019	246	41	19	34	20	12	32	20	27	33	8
6	40021	144	31	31	20	20	11	5	13	6	4	3
6	40023	43	4	9	6	9	9	2	0	0	0	4
6	40025	75	8	13	14	7	12	3	8	5	5	0
6	40027	1983	214	237	271	228	259	217	196	181	146	34
6	40029	15	3	2	4	1	2	0	1	0	2	0
6	40031	605	18	23	62	66	65	61	95	119	75	21
6	40033	7	0	-1	3	1	0	-1	4	0	0	1
6	40035	29	2	3	2	10	2	2	4	1	3	0
6	40037	81	5	6	10	13	15	4	10	11	6	1
6	40039	472	74	88	69	52	35	43	46	33	30	2
6	40041	65	17	7	5	12	10	8	-1	5	4	-2
6	40043	21	2	1	4	7	1	0	2	3	1	0
6	40045	18	1	1	1	4	2	1	3	2	3	0
6	40047	218	18	16	31	12	50	14	16	23	29	9
6	40049	115	13	19	17	22	12	8	10	6	8	0
6	40051	102	3	7	14	15	11	8	26	7	10	1
6	40053	12	-1	0	0	0	4	2	1	1	5	0
6	40055	2	-1	0	-1	0	1	3	0	-1	1	0
6	40057	12	1	1	4	0	1	2	4	0	-1	0
6	40059	52	12	9	9	7	3	3	4	0	4	1
6	40061	85	8	12	11	10	9	10	9	7	7	2
6	40063	21	0	0	4	7	1	0	3	1	4	1
6	40065	311	40	53	44	59	28	18	17	26	22	4
6	40067	42	1	4	4	7	6	4	4	6	5	1
6	40069	46	4	5	8	5	7	6	4	3	3	1
6	40071	228	27	40	24	20	31	15	32	21	14	4
6	40073	143	26	30	21	17	15	11	7	6	7	3
6	40075	32	3	5	2	6	-1	3	2	8	3	1
6	40077	21	1	0	1	3	5	6	1	-1	3	2
6	40079	57	17	14	14	13	4	0	-4	4	-4	-1
6	40081	32	8	6	1	5	1	6	-1	3	5	-2
6	40083	92	14	7	11	18	17	12	3	8	-4	6
6	40085	33	5	5	6	7	4	1	0	2	2	1
6	40087	166	14	25	26	18	29	16	8	10	12	8
6	40089	166	24	27	34	27	4	15	16	8	7	4
6	40091	18	0	-1	5	5	1	3	0	1	1	3
6	40093	83	12	11	8	15	13	5	9	5	4	1
6	40095	143	29	24	35	11	11	9	9	10	4	1
6	40097	64	5	4	2	8	12	4	16	10	4	-1
6	40099	47	18	7	7	4	6	2	1	0	2	0
6	40101	254	28	25	25	29	40	38	19	23	20	7
6	40103	34	1	3	12	4	6	5	0	0	3	0
6	40105	23	6	9	4	0	4	0	-1	1	0	0
6	40107	46	2	3	3	6	4	8	12	4	3	1
6	40109	11559	1445	1419	1515	1451	1219	1061	1166	1088	943	252
6	40111	54	0	12	4	1	13	5	4	9	6	0
6	40113	111	7	17	24	23	7	10	3	11	7	2
6	40115	98	14	19	17	14	10	4	9	7	5	-1
6	40117	28	2	6	6	7	0	3	1	1	2	0
6	40119	771	88	87	112	79	85	66	89	91	58	16
6	40121	109	4	11	25	17	10	8	9	14	11	0
6	40123	63	4	4	5	19	7	3	8	6	6	1
6	40125	134	11	11	16	12	25	8	20	16	11	4
6	40127	3	0	0	4	0	0	0	0	-1	0	0
6	40129	20	2	4	2	3	2	1	2	1	3	0
6	40131	133	18	28	22	14	11	7	8	16	8	1
6	40133	22	0	1	4	12	1	2	0	-2	2	2
6	40135	36	5	2	8	3	1	2	4	6	4	1
6	40137	299	29	27	30	33	31	53	22	32	37	5
6	40139	404	85	84	50	49	35	25	34	16	22	4
6	40141	99	13	10	15	24	4	7	7	10	8	1
6	40143	6274	818	835	827	771	693	547	526	625	505	127
6	40145	51	1	6	16	7	0	4	8	-1	8	2
6	40147	394	42	38	40	43	37	37	38	61	46	12
6	40149	100	13	16	14	12	5	9	11	11	5	4
6	40151	16	3	3	4	0	0	1	7	-1	-1	0
6	40153	91	16	30	13	12	5	5	4	5	-1	2
6	41	66243	8126	8376	9044	7123	7278	7014	6737	6194	5022	1329
6	41001	22	3	0	6	-1	1	0	11	3	-1	0
6	41003	986	98	121	182	130	120	64	84	75	72	40
6	41005	3706	555	586	540	443	450	310	295	258	248	21
6	41007	250	26	34	36	33	32	16	14	38	10	11
6	41009	155	23	26	18	9	18	8	14	18	17	4
6	41011	278	36	27	45	21	32	36	36	21	19	5
6	41013	132	20	21	26	19	9	11	12	1	12	1
6	41015	79	13	7	8	10	10	3	6	6	10	6
6	41017	383	50	56	70	41	40	46	18	10	30	22
6	41019	373	45	42	45	34	30	37	42	41	38	19
6	41021	5	1	2	2	0	0	2	0	-1	-1	0
6	41023	66	4	4	8	12	8	3	8	10	8	1
6	41025	55	8	12	14	7	2	5	0	5	2	0
6	41027	1713	247	186	232	186	240	297	128	94	82	21
6	41029	1798	227	264	311	201	189	214	142	112	115	23
6	41031	547	67	81	85	58	53	55	53	50	39	6
6	41033	330	42	46	60	36	39	40	25	6	22	14
6	41035	757	120	107	120	86	73	83	61	36	56	15
6	41037	96	12	13	6	14	12	11	9	5	10	4
6	41039	2512	265	307	350	263	276	257	201	254	271	68
6	41041	173	25	15	28	25	23	19	12	16	8	2
6	41043	693	105	74	112	71	47	86	79	74	41	4
6	41045	691	92	86	125	86	68	80	55	53	36	10
6	41047	7772	1077	1060	1046	874	814	787	725	665	546	178
6	41049	444	68	72	67	61	39	49	37	25	20	6
6	41051	23929	2419	2529	2665	2401	2676	2696	3060	2924	2011	548
6	41053	882	98	121	127	83	98	129	77	66	66	17
6	41055	29	1	4	7	3	5	2	5	1	1	0
6	41057	64	23	12	8	3	5	10	4	-2	-1	2
6	41059	2378	338	393	395	306	219	218	175	146	159	29
6	41061	76	8	7	8	9	13	12	2	11	5	1
6	41063	34	6	7	4	1	2	2	6	1	4	1
6	41065	350	37	48	55	39	33	50	32	32	20	4
6	41067	12966	1779	1801	2020	1364	1406	1184	1191	1035	954	232
6	41069	0	0	0	0	0	0	0	0	0	0	0
6	41071	1519	188	205	213	195	196	192	118	105	93	14
6	42	114753	13038	12814	14274	13286	12892	11655	11891	12570	9429	2904
6	42001	509	88	68	75	78	38	47	42	40	25	8
6	42003	8210	778	805	908	1018	991	875	925	1150	535	225
6	42005	26	2	0	6	5	0	-5	5	12	5	-4
6	42007	-99	-3	-17	16	1	-9	-26	-14	-2	-47	2
6	42009	64	17	10	-3	14	3	1	10	8	2	2
6	42011	3605	433	452	420	435	476	389	347	300	281	72
6	42013	112	19	11	10	30	8	0	11	8	3	12
6	42015	86	-5	1	12	7	11	18	17	27	-3	1
6	42017	7036	1087	947	1047	902	689	620	597	619	429	99
6	42019	270	37	23	30	32	32	12	5	61	25	13
6	42021	108	-3	-3	5	16	26	22	7	23	17	-2
6	42023	-3	0	0	-2	1	0	-1	-1	0	0	0
6	42025	41	19	13	14	2	-2	-9	3	8	0	-7
6	42027	1260	147	154	183	142	145	150	132	124	61	22
6	42029	6196	928	932	855	908	780	591	389	419	281	113
6	42031	0	7	5	-4	-6	-6	-3	-3	11	0	-1
6	42033	133	6	12	18	9	10	4	21	47	0	6
6	42035	98	7	12	13	20	9	13	3	-1	21	1
6	42037	203	3	7	27	20	19	34	30	49	15	-1
6	42039	106	5	-10	14	-2	13	27	27	19	12	1
6	42041	1398	169	176	182	158	131	116	144	125	164	33
6	42043	3153	384	353	347	312	374	354	359	356	270	44
6	42045	7331	717	840	942	797	756	780	874	825	640	160
6	42047	50	3	1	7	8	4	5	6	9	8	-1
6	42049	2420	383	343	378	283	245	219	253	204	68	44
6	42051	170	15	14	26	33	25	22	16	12	6	1
6	42053	-3	0	-1	-1	0	-1	0	0	-1	1	0
6	42055	377	72	37	86	30	29	44	23	29	29	-2
6	42057	-4	-1	-1	-1	1	0	2	-2	2	-2	-2
6	42059	-10	1	0	-4	-2	0	0	0	-7	-3	5
6	42061	51	2	2	8	5	4	3	14	4	8	1
6	42063	74	-10	-5	2	24	23	7	2	7	19	5
6	42065	58	-2	9	6	5	11	8	4	15	1	1
6	42067	92	11	17	1	24	26	0	8	5	-1	1
6	42069	857	72	86	96	159	73	109	132	123	2	5
6	42071	4068	521	508	448	358	416	393	455	431	402	136
6	42073	16	0	4	14	3	10	-5	-1	-5	-5	1
6	42075	688	88	73	89	60	121	56	69	63	34	35
6	42077	4456	527	462	596	556	524	395	465	447	394	90
6	42079	1167	124	156	138	159	140	131	127	127	45	20
6	42081	289	11	17	27	31	51	11	34	46	48	13
6	42083	17	-6	-8	9	3	-3	-3	3	14	2	6
6	42085	73	-15	2	51	0	5	8	-8	15	1	14
6	42087	108	18	18	12	7	10	8	11	21	1	2
6	42089	848	110	143	128	136	101	58	57	42	57	16
6	42091	8156	1215	1182	1129	902	850	797	608	714	606	153
6	42093	117	3	8	20	17	20	13	12	9	14	1
6	42095	1995	265	238	253	264	227	165	178	193	156	56
6	42097	142	26	21	18	15	26	8	0	15	7	6
6	42099	73	14	5	6	12	5	14	2	10	9	-4
6	42101	45589	4440	4331	5185	4904	5123	4887	5252	5475	4527	1465
6	42103	134	1	13	27	20	12	28	6	15	10	2
6	42105	20	-1	3	3	4	4	-1	4	2	3	-1
6	42107	224	27	17	24	30	31	18	30	41	12	-6
6	42109	72	9	4	8	11	4	10	5	14	5	2
6	42111	92	-2	4	20	19	19	-4	17	7	10	2
6	42113	2	0	0	-1	0	0	1	0	1	0	1
6	42115	50	3	15	8	7	7	10	9	-1	-3	-5
6	42117	34	3	3	2	4	3	0	9	0	10	0
6	42119	134	21	23	13	7	14	15	15	12	16	-2
6	42121	81	10	13	10	1	7	1	18	7	15	-1
6	42123	31	-5	1	4	7	9	7	5	2	2	-1
6	42125	98	3	19	22	18	26	-1	3	11	1	-4
6	42127	42	-4	6	-4	9	3	0	7	17	6	2
6	42129	286	9	21	58	28	30	33	4	57	29	17
6	42131	36	2	0	1	7	10	-2	2	12	3	1
6	42133	1640	233	219	237	218	154	176	107	126	140	30
6	44	16339	1553	1499	2136	1927	1889	1738	2002	1763	1388	444
6	44001	-78	-19	-10	-17	3	8	-5	-11	-4	-33	10
6	44003	569	59	99	75	70	54	53	12	50	77	20
6	44005	495	70	34	56	62	47	79	52	33	41	21
6	44007	14663	1393	1315	1925	1720	1688	1534	1871	1610	1229	378
6	44009	690	50	61	97	72	92	77	78	74	74	15
6	45	18564	2458	2756	2702	2212	1989	1543	1641	1496	1413	354
6	45001	51	10	6	8	9	3	1	7	6	1	0
6	45003	500	53	68	81	79	48	49	15	53	45	9
6	45005	53	6	6	2	5	8	5	4	6	3	8
6	45007	417	56	75	64	54	44	30	29	29	28	8
6	45009	45	5	5	0	11	3	5	1	8	7	0
6	45011	92	15	13	16	7	8	5	10	9	8	1
6	45013	809	76	118	150	121	101	62	69	65	30	17
6	45015	340	41	33	72	31	56	13	17	20	48	9
6	45017	30	2	3	8	3	6	2	4	1	1	0
6	45019	2439	231	258	307	321	250	286	222	226	277	61
6	45021	137	28	19	35	4	12	18	11	9	1	0
6	45023	71	14	14	15	13	0	3	4	2	4	2
6	45025	93	18	11	21	4	4	8	2	10	16	-1
6	45027	68	9	7	8	9	5	6	10	5	-1	10
6	45029	37	12	9	11	1	1	5	-1	2	-4	1
6	45031	101	6	9	7	18	14	12	6	10	18	1
6	45033	44	-1	3	16	4	9	5	8	-1	-1	2
6	45035	245	48	42	30	35	27	17	32	0	8	6
6	45037	21	0	3	1	9	4	-1	4	0	1	0
6	45039	45	1	8	3	0	6	17	0	4	5	1
6	45041	405	27	57	71	72	52	29	37	30	24	6
6	45043	111	16	10	16	-1	15	17	13	15	8	2
6	45045	3761	657	677	557	419	328	250	295	299	229	50
6	45047	297	55	46	30	27	28	22	28	13	37	11
6	45049	31	3	1	8	3	1	2	7	3	2	1
6	45051	1000	127	148	136	98	123	97	81	89	84	17
6	45053	28	1	4	5	-1	3	7	4	2	2	1
6	45055	138	28	20	12	20	20	10	20	6	0	2
6	45057	90	13	12	20	9	13	3	7	0	10	3
6	45059	96	9	13	16	22	5	5	1	10	7	8
6	45061	11	6	4	0	0	3	-1	0	-3	1	1
6	45063	886	109	132	91	134	139	58	91	57	62	13
6	45065	14	2	1	1	1	2	1	1	4	0	1
6	45067	90	10	2	14	22	1	15	6	8	9	3
6	45069	40	9	5	8	2	7	-1	2	2	5	1
6	45071	74	9	11	21	10	9	3	-1	3	0	9
6	45073	362	54	67	64	41	34	16	37	21	22	6
6	45075	308	29	38	55	29	29	32	45	37	12	2
6	45077	428	86	81	57	30	35	37	30	23	43	6
6	45079	2287	252	292	262	262	291	183	276	206	215	48
6	45081	29	6	7	3	8	1	3	1	1	-1	0
6	45083	1387	198	266	232	147	135	86	111	130	69	13
6	45085	309	7	29	51	37	40	34	34	41	29	7
6	45087	49	6	9	14	5	0	3	5	2	4	1
6	45089	62	11	7	12	11	7	3	2	4	4	1
6	45091	633	98	107	91	67	59	81	54	29	41	6
6	46	4890	790	676	685	689	427	497	462	385	232	47
6	46003	10	6	0	3	0	0	0	0	0	1	0
6	46005	34	10	8	5	5	-1	6	0	0	1	0
6	46007	0	0	0	-1	0	0	0	1	0	0	0
6	46009	-6	-2	0	0	0	0	-1	-1	1	-3	0
6	46011	84	5	9	7	13	15	2	14	5	8	6
6	46013	68	9	13	9	10	10	6	3	10	-1	-1
6	46015	4	0	0	-1	2	0	1	0	1	1	0
6	46017	1	0	0	0	0	0	1	0	0	0	0
6	46019	13	0	0	-1	0	2	8	1	1	1	1
6	46021	1	0	0	-1	0	0	0	0	0	2	0
6	46023	5	-1	0	2	0	1	5	1	-2	-1	0
6	46025	3	0	0	-1	0	2	1	-1	1	-1	2
6	46027	91	16	12	20	9	3	17	6	10	-2	0
6	46029	77	-1	5	8	8	13	18	11	10	4	1
6	46031	-3	0	-1	0	0	-2	0	0	0	0	0
6	46033	17	1	4	5	4	1	0	2	-2	1	1
6	46035	22	0	6	3	0	1	-2	4	4	6	0
6	46037	2	0	1	0	-1	0	1	0	-1	2	0
6	46039	12	0	0	1	4	0	0	0	2	4	1
6	46041	0	0	0	0	-2	0	0	0	0	2	0
6	46043	9	1	2	-1	0	-1	4	1	0	3	0
6	46045	2	0	0	1	-1	2	-3	2	0	1	0
6	46047	20	-1	3	1	4	2	3	4	2	2	0
6	46049	0	0	1	0	0	-1	-1	-1	0	2	0
6	46051	27	3	3	3	4	1	2	3	4	3	1
6	46053	-2	0	1	-2	0	1	-1	-1	0	-1	1
6	46055	9	0	0	0	1	0	2	6	0	0	0
6	46057	3	0	0	0	0	0	0	2	-1	2	0
6	46059	5	0	2	-1	0	-1	0	0	4	1	0
6	46061	0	0	-1	1	0	0	0	0	0	0	0
6	46063	5	0	0	4	1	1	0	-1	0	0	0
6	46065	27	5	2	2	8	3	1	4	0	3	-1
6	46067	7	-1	-1	-2	0	0	2	4	0	5	0
6	46069	3	0	1	0	-1	0	-1	1	0	3	0
6	46071	4	0	0	3	0	0	0	0	1	0	0
6	46073	1	0	0	0	0	-1	0	-1	0	3	0
6	46075	1	0	1	0	0	-1	0	0	0	1	0
6	46077	19	4	1	9	1	2	-1	1	0	1	1
6	46079	7	6	1	-3	2	-4	-1	3	3	-1	1
6	46081	67	4	6	8	8	3	9	10	10	5	4
6	46083	46	4	2	7	3	4	10	7	7	2	0
6	46085	6	0	1	1	1	1	1	1	0	0	0
6	46087	2	0	-1	0	-1	-1	1	1	1	2	0
6	46089	-9	-1	0	-1	0	0	-1	0	-2	-4	0
6	46091	6	0	0	2	1	1	2	1	0	-1	0
6	46093	122	7	3	10	15	9	10	20	23	20	5
6	46095	0	0	0	0	0	0	0	1	0	0	-1
6	46097	1	0	1	0	-1	0	0	1	0	0	0
6	46099	3473	655	506	481	514	306	331	304	255	109	12
6	46101	1	0	0	-1	0	0	1	2	0	-1	0
6	46103	369	30	45	62	55	29	50	27	26	39	6
6	46105	7	0	1	3	2	-1	0	2	0	0	0
6	46107	-2	0	1	-1	0	1	-2	-2	1	0	0
6	46109	12	2	4	2	1	0	1	4	0	-2	0
6	46111	6	1	4	3	-1	0	0	0	0	-1	0
6	46113	9	1	1	0	-2	6	0	1	1	0	1
6	46115	4	2	0	0	1	-1	2	1	-2	0	1
6	46117	8	1	1	2	4	0	0	0	0	0	0
6	46119	7	0	0	1	1	0	-1	0	5	1	0
6	46121	5	0	0	2	1	0	-1	2	0	1	0
6	46123	-1	-1	0	0	0	0	-1	0	0	1	0
6	46125	1	-2	-2	0	4	0	1	0	-2	2	0
6	46127	56	12	12	12	5	8	2	2	1	2	0
6	46129	7	-2	0	0	0	7	1	1	1	-2	1
6	46135	107	18	18	19	7	7	12	8	8	6	4
6	46137	-2	-1	0	0	0	0	0	0	-1	0	0
6	47	30289	4145	4067	4333	3637	3340	3123	3339	2018	1926	361
6	47001	503	45	45	63	79	94	85	49	24	14	5
6	47003	88	9	18	27	6	2	17	4	4	0	1
6	47005	8	1	2	-3	0	-1	2	1	0	5	1
6	47007	1	0	0	0	0	0	0	0	0	1	0
6	47009	148	10	12	37	3	30	15	18	13	14	-4
6	47011	412	46	72	66	56	62	35	29	29	12	5
6	47013	32	0	1	4	2	7	7	1	6	4	0
6	47015	28	6	7	2	-1	10	2	1	-1	2	0
6	47017	88	17	13	11	12	4	19	4	7	2	-1
6	47019	10	8	2	4	-5	-1	0	2	3	-4	1
6	47021	66	13	13	10	6	9	6	3	6	0	0
6	47023	23	3	2	7	1	4	2	2	0	2	0
6	47025	23	4	4	5	1	-2	12	-3	-1	4	-1
6	47027	-1	0	-1	0	0	0	-1	1	0	0	0
6	47029	39	6	5	2	9	1	5	8	1	2	0
6	47031	146	1	6	22	48	13	5	25	1	13	12
6	47033	49	10	9	13	10	6	-1	1	2	-1	0
6	47035	87	18	16	27	26	-1	-1	-2	-2	2	4
6	47037	9779	1329	1261	1408	1095	1127	1064	1171	633	595	96
6	47039	13	4	0	2	4	0	1	1	-1	2	0
6	47041	46	3	4	6	5	8	3	10	2	5	0
6	47043	79	11	11	15	21	5	1	7	4	4	0
6	47045	110	21	11	20	13	23	10	1	6	1	4
6	47047	13	0	1	3	0	0	5	0	1	2	1
6	47049	22	4	3	4	3	2	2	0	4	-1	1
6	47051	73	15	12	11	11	7	2	2	6	7	0
6	47053	37	3	3	4	1	2	7	2	7	3	5
6	47055	100	17	19	28	15	3	7	-1	6	6	0
6	47057	12	-1	0	2	1	4	4	1	0	1	0
6	47059	43	5	7	6	11	-7	6	8	5	2	0
6	47061	26	5	3	0	4	5	0	3	1	2	3
6	47063	111	17	19	16	18	1	9	16	5	12	-2
6	47065	2075	307	309	297	282	278	158	156	124	127	37
6	47067	0	-1	0	0	0	0	0	1	0	0	0
6	47069	52	0	5	10	6	5	1	18	7	2	-2
6	47071	36	3	7	17	4	3	-2	3	0	1	0
6	47073	25	0	2	4	7	2	10	-4	-1	2	3
6	47075	32	11	12	1	1	3	1	4	-1	0	0
6	47077	36	8	11	5	5	5	2	-1	0	0	1
6	47079	31	-2	6	5	2	1	9	8	1	0	1
6	47081	20	6	6	6	4	2	1	-3	-1	-1	0
6	47083	25	4	4	1	6	-1	7	3	1	0	0
6	47085	25	5	6	10	1	1	-1	1	0	0	2
6	47087	8	1	2	3	2	-1	2	1	-1	-1	0
6	47089	99	20	20	10	5	10	11	10	8	5	0
6	47091	13	2	3	0	0	4	4	-2	1	0	1
6	47093	2624	316	320	353	296	274	339	312	199	186	29
6	47095	4	1	1	0	0	1	0	1	1	-1	0
6	47097	45	4	14	8	6	4	7	1	1	0	0
6	47099	78	-1	8	7	18	10	5	31	2	-1	-1
6	47101	24	3	5	9	1	2	2	2	1	0	-1
6	47103	25	0	1	4	4	8	7	0	2	-1	0
6	47105	158	28	23	23	17	25	12	20	5	4	1
6	47107	112	12	17	17	15	8	12	9	4	14	4
6	47109	28	1	3	7	2	1	1	1	4	5	3
6	47111	15	2	1	1	0	2	2	4	4	-1	0
6	47113	340	50	50	52	46	21	28	49	26	13	5
6	47115	2	-1	0	-2	4	1	3	-1	-2	0	0
6	47117	38	3	6	5	4	5	1	7	3	4	0
6	47119	180	25	25	41	22	17	21	8	17	4	0
6	47121	11	1	1	3	1	3	0	1	1	0	0
6	47123	29	4	7	3	0	2	2	4	7	1	-1
6	47125	504	59	70	48	52	38	69	72	35	47	14
6	47127	3	0	0	0	0	1	0	1	1	0	0
6	47129	14	0	4	0	2	5	0	4	-1	0	0
6	47131	57	11	-2	7	26	5	1	1	0	5	3
6	47133	21	4	1	2	3	3	-1	3	3	3	0
6	47135	20	4	3	3	8	0	3	1	0	-1	-1
6	47137	-2	-1	0	0	-1	0	0	0	0	0	0
6	47139	28	5	6	8	-3	5	3	1	2	1	0
6	47141	272	37	26	49	25	44	39	27	23	4	-2
6	47143	46	5	7	7	6	-3	14	0	8	1	1
6	47145	37	0	2	0	8	8	1	12	0	8	-2
6	47147	111	35	22	0	4	9	17	14	8	0	2
6	47149	893	164	120	136	102	81	104	76	33	61	16
6	47151	15	0	1	1	6	5	-1	4	0	-1	0
6	47153	12	0	4	1	2	0	0	3	1	1	0
6	47155	137	17	13	22	24	11	21	7	10	9	3
6	47157	6927	900	850	925	763	698	674	843	588	597	89
6	47159	15	2	0	3	5	2	0	-1	1	3	0
6	47161	14	3	7	1	2	3	3	-3	-1	0	-1
6	47163	467	114	98	67	54	34	29	34	14	19	4
6	47165	316	54	44	47	46	53	31	26	2	11	2
6	47167	98	18	20	13	9	11	12	6	6	2	1
6	47169	7	5	0	0	0	0	1	0	0	0	1
6	47171	22	9	6	4	0	0	-1	3	1	-1	1
6	47173	9	1	1	4	0	1	0	1	1	0	0
6	47175	7	2	3	0	1	0	1	0	0	0	0
6	47177	81	4	12	9	15	13	4	9	6	6	3
6	47179	548	73	78	68	83	71	55	67	25	27	1
6	47181	12	0	2	0	2	2	3	1	0	2	0
6	47183	43	1	3	15	11	6	-3	2	7	2	-1
6	47185	37	9	7	5	5	0	3	3	-1	5	1
6	47187	942	148	174	140	127	95	71	98	47	34	8
6	47189	172	20	30	26	34	26	-5	15	15	6	5
6	48	715420	81934	83179	91543	88366	73274	74492	77691	71738	57563	15640
6	48001	461	75	69	81	55	29	40	48	26	32	6
6	48003	381	39	53	49	35	29	38	44	50	36	8
6	48005	1174	120	147	182	178	122	147	87	91	82	18
6	48007	99	2	12	-1	7	8	7	12	17	30	5
6	48009	40	6	6	4	9	4	5	0	3	3	0
6	48011	22	1	1	1	0	1	1	1	10	1	5
6	48013	393	53	47	61	52	36	27	50	39	25	3
6	48015	412	51	46	57	50	26	54	49	49	22	8
6	48017	170	19	17	18	24	20	23	24	11	14	0
6	48019	74	7	13	23	12	5	6	1	4	1	2
6	48021	604	77	78	139	94	53	51	41	41	22	8
6	48023	17	1	4	2	3	2	2	1	1	1	0
6	48025	179	15	11	34	27	21	11	25	16	10	9
6	48027	2879	368	367	350	320	310	303	314	226	246	75
6	48029	34936	4339	4345	4940	4290	3928	3426	3355	2936	2650	727
6	48031	214	57	53	58	23	7	4	3	7	3	-1
6	48033	9	1	1	1	1	1	1	1	1	1	0
6	48035	246	36	36	36	27	21	24	28	21	15	2
6	48037	415	44	45	61	71	46	48	22	28	34	16
6	48039	4019	490	554	511	538	405	368	384	424	282	63
6	48041	3803	437	477	446	412	405	437	490	382	238	79
6	48043	187	17	10	22	15	10	32	24	41	9	7
6	48045	122	9	11	11	14	25	27	7	7	10	1
6	48047	81	5	9	5	6	7	11	10	14	11	3
6	48049	423	37	38	61	52	92	59	27	34	14	9
6	48051	121	19	7	14	12	13	21	30	4	1	0
6	48053	215	10	15	33	32	33	34	35	12	8	3
6	48055	445	61	66	77	69	43	37	18	42	28	4
6	48057	587	55	56	62	62	48	70	96	97	34	7
6	48059	49	6	11	5	2	9	4	4	1	5	2
6	48061	23896	2335	2439	3004	2590	2137	2889	2976	2564	2366	596
6	48063	236	44	41	35	23	33	8	19	9	21	3
6	48065	49	3	7	10	5	6	6	3	8	1	0
6	48067	118	10	9	8	28	15	14	6	14	11	3
6	48069	279	30	39	44	27	27	25	31	26	26	4
6	48071	348	33	35	30	51	36	53	44	36	26	4
6	48073	1210	171	193	177	166	110	98	85	88	98	24
6	48075	30	2	4	4	8	2	3	5	0	0	2
6	48077	22	5	1	4	2	1	4	-2	5	2	0
6	48079	129	19	17	11	14	11	14	17	10	14	2
6	48081	19	1	1	1	2	2	1	5	6	1	-1
6	48083	69	19	10	9	6	5	10	6	3	1	0
6	48085	11357	1800	1711	1732	1795	1272	744	700	852	613	138
6	48087	55	6	7	11	8	12	6	0	5	0	0
