38073,0.2
38075,1.6
38077,1.2
38079,0.5
38081,0.9
38083,0.6
38085,0.4
38087,1.5
38089,2.2
38091,0.7
38093,1.3
38095,1.7
38097,2.4
38099,2
38101,2.2
38103,1.1
38105,2
39,3.9
39001,0.3
39003,1.8
39005,1.9
39007,1.3
39009,3.9
39011,0.9
39013,0.9
39015,0.2
39017,5.1
39019,0.5
39021,1.1
39023,2.2
39025,2.4
39027,1.1
39029,1.1
39031,0.2
39033,0.9
39035,7.1
39037,0.8
39039,1.9
39041,5.4
39043,1.6
39045,2.6
39047,1.4
39049,9
39051,2
39053,0.9
39055,3.1
39057,4.2
39059,1
39061,4.8
39063,2.9
39065,0.8
39067,0.3
39069,1.6
39071,0.5
39073,0.7
39075,1
39077,3.1
39079,0.6
39081,1
39083,1.3
39085,5.3
39087,0.4
39089,1.7
39091,1.2
39093,2.8
39095,3.6
39097,1.7
39099,3.2
39101,1.3
39103,3.2
39105,0.2
39107,1.1
39109,1.9
39111,0.4
39113,3.5
39115,0.3
39117,0.8
39119,0.9
39121,0.2
39123,1.8
39125,1
39127,0.4
39129,1
39131,0.5
39133,2.7
39135,1
39137,1.2
39139,1.7
39141,0.8
39143,3
39145,1
39147,1.3
39149,2
39151,1.9
39153,4.2
39155,1.6
39157,1.2
39159,2.9
39161,1.1
39163,0.2
39165,5
39167,1.1
39169,1.4
39171,1.3
39173,3.3
39175,1.2
40,5.4
40001,2.1
40003,2.8
40005,0.8
40007,10.2
40009,3.2
40011,6
40013,2.7
40015,3.1
40017,4.5
40019,2.8
40021,2.8
40023,1
40025,10.4
40027,5.9
40029,0.6
40031,5.6
40033,2.4
40035,1.3
40037,1.6
40039,5.5
40041,2.2
40043,1.3
40045,1.9
40047,6
40049,3.1
40051,2.1
40053,0.8
40055,0.6
40057,1.9
40059,9.8
40061,2
40063,1.6
40065,6.4
40067,2.4
40069,2.7
40071,3.5
40073,6.7
40075,1.2
40077,1.2
40079,3.3
40081,0.9
40083,2.4
40085,5.4
40087,3
40089,0.8
40091,0.3
40093,4.2
40095,7.2
40097,0.7
40099,2.4
40101,2.6
40103,0.4
40105,0.9
40107,2.3
40109,10.1
40111,0.7
40113,1.2
40115,2.3
40117,0.9
40119,5.9
40121,1.8
40123,1.6
40125,1.5
40127,0.4
40129,2.3
40131,2
40133,1.5
40135,1.7
40137,2
40139,21.2
40141,4.8
40143,7.6
40145,3
40147,3.2
40149,1.7
40151,0.8
40153,5.2
41,9.8
41001,1.5
41003,9
41005,8.5
41007,5.3
41009,3.5
41011,3.2
41013,3.2
41015,3.5
41017,4.4
41019,2.5
41021,4.4
41023,1.3
41025,2
41027,18.8
41029,5.9
41031,8.3
41033,3.1
41035,4.9
41037,3
41039,5.7
41041,5.5
41043,4.3
41045,10.3
41047,13.9
41049,15.8
41051,14
41053,7.4
41055,3.9
41057,6.5
41059,9.9
41061,3.5
41063,1.3
41065,11.5
41067,16.8
41069,1.8
41071,8.4
42,5.7
42001,4
42003,4.7
42005,0.7
42007,1.8
42009,0.8
42011,6.3
42013,1.1
42015,1.4
42017,8.1
42019,2
42021,1.4
42023,1.2
42025,2.9
42027,6.9
42029,8.5
42031,1.1
42033,1.2
42035,1.3
42037,2.2
42039,1.2
42041,5.2
42043,5.8
42045,8.7
42047,1
42049,3.9
42051,1.1
42053,1
42055,3.6
42057,0.9
42059,0.6
42061,1.1
42063,1.8
42065,0.5
42067,1.6
42069,4.4
42071,4.5
42073,1.5
42075,3.1
42077,9.4
42079,4.4
42081,1.6
42083,0.9
42085,1.7
42087,0.6
42089,9.8
42091,9.5
42093,3.7
42095,6.6
42097,1
42099,0.9
42101,11.6
42103,6.7
42105,0.9
42107,1.8
42109,1.7
42111,0.8
42113,1.3
42115,1.4
42117,1.2
42119,4.2
42121,0.8
42123,1.2
42125,1.4
42127,3.5
42129,1.6
42131,1.3
42133,3.6
44,12.9
44001,8.6
44003,5.4
44005,6.3
44007,17.8
44009,4.1
45,4.8
45001,1.5
45003,3.2
45005,1.1
45007,2.6
45009,1.6
45011,1.2
45013,10.5
45015,6.1
45017,1.5
45019,5.6
45021,2.6
45023,1
45025,2.5
45027,1.6
45029,2.3
45031,1.7
45033,2
45035,4.1
45037,4.4
45039,0.8
45041,2.7
45043,2.6
45045,8
45047,4.3
45049,2.5
45051,6.6
45053,9.7
45055,3.2
45057,3.2
45059,2.8
45061,1.4
45063,5.1
45065,1.5
45067,2.6
45069,1.6
45071,5.5
45073,3.4
45075,1.9
45077,4
45079,5.5
45081,8.3
45083,5.9
45085,3.4
45087,0.6
45089,1.1
45091,4.3
46,2.4
46003,0.7
46005,5.8
46007,0.6
46009,1.2
46011,4
46013,1.1
46015,0
46017,1.7
46019,0.7
46021,1.2
46023,0.4
46025,1.6
46027,2.8
46029,0.9
46031,0.6
46033,1
46035,1.4
46037,0.5
46039,1.8
46041,0.2
46043,0.7
46045,0.8
46047,2
46049,1.1
46051,1.3
46053,0.9
46055,0.5
46057,1.6
46059,1.4
46061,0.1
46063,1.6
46065,1.3
46067,1.2
46069,0.4
46071,0
46073,3.6
46075,1.1
46077,1
46079,1.6
46081,1.4
46083,1.7
46085,0.5
46087,1.3
46089,0.9
46091,0.8
46093,1.8
46095,0.3
46097,0.6
46099,5.5
46101,1.6
46103,2.1
46105,0.9
46107,0.6
46109,1.1
46111,1.9
46113,0.1
46115,1.4
46117,0.3
46119,1.2
46121,0.3
46123,0.2
46125,0.5
46127,2.5
46129,0.8
46135,2.2
46137,1
47,4.5
47001,2.7
47003,7.5
47005,1
47007,1.9
47009,2.7
47011,3.9
47013,0.8
47015,1.2
47017,0.3
47019,0.9
47021,2.3
47023,1.2
47025,0.9
47027,0.9
47029,1.6
47031,3.2
47033,4.4
47035,2.1
47037,11.7
47039,1.9
47041,5
47043,2
47045,1.3
47047,1.9
47049,0.3
47051,2
47053,0.9
47055,1.4
47057,1.1
47059,2.1
47061,0.7
47063,7.3
47065,4.9
47067,0.4
47069,1.1
47071,1
47073,1.1
47075,1.8
47077,1
47079,1.5
47081,1.6
47083,1.1
47085,0.8
47087,0.8
47089,1.9
47091,0.7
47093,4.3
47095,2.8
47097,1.7
47099,1.4
47101,1.6
47103,1.1
47105,5.6
47107,2.1
47109,1.1
47111,4
47113,3.4
47115,1.1
47117,3.1
47119,3.2
47121,1
47123,2.1
47125,5.1
47127,0.6
47129,0.6
47131,2.6
47133,0.5
47135,0.4
47137,0.3
47139,1.2
47141,4.5
47143,2.3
47145,1.7
47147,4.1
47149,6.6
47151,0.6
47153,1.5
47155,4.5
47157,6
47159,0.9
47161,1.8
47163,1.6
47165,3.6
47167,1.6
47169,1.4
47171,3
47173,0.9
47175,0.2
47177,4.9
47179,3.4
47181,1.4
47183,2.3
47185,1.1
47187,6.1
47189,3.5
48,16.2
48001,6.2
48003,13.3
48005,7.7
48007,6
48009,3.6
48011,4.1
48013,6.1
48015,9.8
48017,12.9
48019,3.6
48021,10.2
48023,2
48025,4.5
48027,8.3
48029,12.8
48031,7.3
48033,2.9
48035,5.8
48037,3.2
48039,12
48041,12.7
48043,6
48045,7.5
48047,4.8
48049,4.1
48051,7.5
48053,6.9
48055,5.4
48057,8.5
48059,1.8
48061,25
48063,11.8
48065,2.3
48067,1.8
48069,20.5
48071,6.1
48073,9.8
48075,4.5
48077,1
48079,12.3
48081,3.9
48083,2
48085,17.2
48087,10.4
48089,9.1
48091,6.2
48093,7.7
48095,34.6
48097,8.1
48099,5.9
48101,3.4
48103,13.4
48105,15.1
48107,5.2
48109,16.4
48111,16.5
48113,23
48115,7.1
48117,16.9
48119,2.2
48121,13.8
48123,2.7
48125,4.4
48127,8.6
48129,1.9
48131,4.4
48133,3.6
48135,12.4
48137,7.8
48139,8
48141,26.5
48143,9.7
48145,4.9
48147,3.4
48149,7
48151,3
48153,6.4
48155,3.6
48157,25
48159,6.7
48161,4.7
48163,8.3
48165,21.5
48167,9.7
48169,37.7
48171,6.3
48173,7.6
48175,2.1
48177,13.6
48179,6.2
48181,5.5
48183,9.2
48185,8
48187,6.8
48189,9.6
48191,13.3
48193,3.6
48195,18.2
48197,2.9
48199,1.3
48201,25
48203,5
48205,5.1
48207,4.4
48209,6.9
48211,11.6
48213,5.5
48215,29.6
48217,7.6
48219,6.7
48221,5.3
48223,7.7
48225,4.4
48227,15.2
48229,32.5
48231,6.4
48233,6.3
48235,1.5
48237,4.4
48239,5.4
48241,3
48243,6.9
48245,10
48247,13.3
48249,3.4
48251,7
48253,4.8
48255,7.1
48257,6.6
48259,8.4
48261,2.2
48263,2.2
48265,6.6
48267,10.3
48269,13
48271,8
48273,6.4
48275,7.7
48277,4.4
48279,10.1
48281,7.3
48283,7.1
48285,5.7
48287,6.3
48289,4.8
48291,6.6
48293,8.6
48295,12.1
48297,4.4
48299,2.9
48301,0
48303,5.5
48305,6.9
48307,5.7
48309,8.5
48311,7.3
48313,6.4
48315,2.2
48317,9.8
48319,5
48321,10.3
48323,34.9
48325,5.8
48327,5.5
48329,8.6
48331,4.5
48333,8.2
48335,5.8
48337,4.1
48339,12.3
48341,22.6
48343,3.7
48345,2
48347,8.7
48349,10.9
48351,1.9
48353,5.2
48355,7.5
48357,19.6
48359,2.5
48361,2.7
48363,6.1
48365,3.5
48367,4.1
48369,18.6
48371,16
48373,6.1
48375,13.8
48377,28.2
48379,4
48381,4.2
48383,18.2
48385,5.6
48387,2.8
48389,17.2
48391,3.4
48393,1.5
48395,7.2
48397,10.3
48399,5.7
48401,6.2
48403,1
48405,1.8
48407,2.6
48409,4.5
48411,5.8
48413,9.4
48415,7.1
48417,3.7
48419,8.9
48421,17.8
48423,9.1
48425,8
48427,30.1
48429,5.4
48431,10.2
48433,1
48435,12.6
48437,5.8
48439,15.6
48441,5.3
48443,14.7
48445,9.8
48447,5.1
48449,19.8
48451,6.8
48453,18
48455,3.4
48457,1.4
48459,3.3
48461,9.3
48463,9
48465,22.9
48467,4.1
48469,5.6
48471,7.3
48473,13.8
48475,6.4
48477,6.1
48479,29.6
48481,8.9
48483,8.4
48485,6.6
48487,4.7
48489,15.8
48491,10.4
48493,4.9
48495,14.8
48497,6.1
48499,4
48501,24.4
48503,4.5
48505,22.9
48507,13.3
49,8.2
49001,6.2
49003,3.4
49005,6.7
49007,3
49009,2.9
49011,4.7
49013,2.8
49015,2.6
49017,2.8
49019,5.2
49021,3.3
49023,1.4
49025,3.3
49027,7.3
49029,1.3
49031,0.8
49033,0.4
49035,12.1
49037,1.6
49039,5.6
49041,2.3
49043,9.8
49045,3.4
49047,3.4
49049,7.3
49051,8.2
49053,6
49055,6.2
49057,7.2
50,3.9
50001,4.1
50003,3.1
50005,2.3
50007,6.7
50009,4.3
50011,3
50013,3.2
50015,3.3
50017,1.6
50019,4.2
50021,2.1
50023,2.9
50025,3.6
50027,3
51,11
51001,6.7
51003,9.1
51005,1.8
51007,3.4
51009,1.7
51011,1
51013,23.4
51015,2.1
51017,2.8
51019,1.9
51021,2.8
51023,2.2
51025,1.1
51027,1.4
51029,1.1
51031,1.8
51033,2
51035,2.2
51036,0.6
51037,2.1
51041,8
51043,3.9
51045,0.3
51047,7.8
51049,1.3
51051,0.7
51053,1.7
51057,2.2
51059,29
51061,5.8
51063,1.6
51065,2.9
51067,2.8
51069,5
51071,1
51073,1.8
51075,2.5
51077,0.8
51079,4
51081,2.1
51083,1.2
51085,3.4
51087,10.8
51089,3.2
51091,0.6
51093,2.1
51095,7.4
51097,1.8
51099,2.2
51101,1.6
51103,2.4
51105,1.3
51107,22.2
51109,2.3
51111,2.8
51113,4
51115,1.9
51117,2.9
51119,2.1
51121,8.2
51125,2.3
51127,1.5
51131,5.8
51133,2.3
51135,2.7
51137,4.4
51139,1.6
51141,1.1
51143,2
51145,2.6
51147,1.6
51149,3.5
51153,21.3
51155,1.4
51157,2.9
51159,4.5
51161,4.9
51163,2
51165,4.6
51167,0.9
51169,0.8
51171,4.3
51173,1.1
51175,1.2
51177,6.1
51179,8.1
51181,3
51183,1.3
51185,1.2
51187,3.7
51191,1
51193,4
51195,1.7
51197,0.4
51199,6.9
51510,24.5
51515,2.9
51520,1.2
51530,0.3
51540,12.2
51550,4.6
51570,4.7
51580,1.5
51590,3.2
51595,2.9
51600,24.2
51610,20.2
51620,2.8
51630,8.4
51640,5
51650,5.3
51660,14.1
51670,4.5
51678,5.3
51680,4.5
51683,24.5
51685,31
51690,3.1
51700,7
51710,6.8
51720,0.4
51730,3.4
51735,4.8
51740,2.9
51750,6.7
51760,7.1
51770,6.4
51775,5.3
51790,3
51800,2.7
51810,8.7
51820,3.7
51830,10.3
51840,11.2
53,12.8
53001,25.4
53003,1.5
53005,9.5
53007,11.3
53009,5.2
53011,10
53013,2.4
53015,4.9
53017,15.8
53019,4.5
53021,26.2
53023,4.8
53025,17.1
53027,5.7
53029,7
53031,3.8
53033,20.1
53035,6.9
53037,4.9
53039,5.7
53041,5.2
53043,2.5
53045,4.4
53047,10.7
53049,5.4
53051,3
53053,9.6
53055,6.9
53057,10.2
53059,2.6
53061,13.8
53063,5.4
53065,3.1
53067,7.3
53069,2.8
53071,10.5
53073,11.1
53075,8.8
53077,18
54,1.3
54001,0.3
54003,3.4
54005,0.2
54007,0.3
54009,1.1
54011,1.9
54013,0
54015,0
54017,0.7
54019,0.6
54021,3.6
54023,0.3
54025,0.4
54027,0.7
54029,1.1
54031,1.7
54033,0.8
54035,0.3
54037,3.4
54039,1.5
54041,0.8
54043,0.3
54045,0.4
54047,0.2
54049,1.2
54051,0.6
54053,0.5
54055,1.1
54057,0.3
54059,0.3
54061,4.4
54063,0.4
54065,0.6
54067,0.3
54069,1.3
54071,0.6
54073,0.1
54075,1.7
54077,1.2
54079,1.3
54081,1.7
54083,0.8
54085,0.1
54087,0.3
54089,0.5
54091,0.7
54093,0.3
54095,0.4
54097,0.6
54099,0.4
54101,0.5
54103,0.9
54105,0.5
54107,0.8
54109,0.2
55,4.6
55001,2.9
55003,1.3
55005,1.7
55007,1.6
55009,5.2
55011,0.9
55013,1.4
55015,3.1
55017,1.3
55019,2.4
55021,1.6
55023,1.4
55025,7.7
55027,2.3
55029,2.5
55031,1.7
55033,2
55035,3
55037,0.3
55039,3.3
55041,0.6
55043,1.2
55045,2.7
55047,1.9
55049,1.7
55051,1.7
55053,1.8
55055,3.9
55057,1.8
55059,6.4
55061,1.5
55063,3.6
55065,2.1
55067,1.7
55069,1.1
55071,2.6
55073,4
55075,1.6
55077,1.5
55078,1.1
55079,8.7
55081,2.4
55083,1
55085,1.3
55087,4.1
55089,4.7
55091,0.7
55093,1.5
55095,1.4
55097,3.3
55099,1.1
55101,4.8
55103,1.7
55105,4.5
55107,1.2
55109,2.3
55111,4.2
55113,1.3
55115,1.2
55117,5.1
55119,1.3
55121,2.8
55123,1.1
55125,2.1
55127,6.7
55129,1.2
55131,2.7
55133,4.4
55135,1.3
55137,2.5
55139,3.3
55141,2.4
56,3.1
56001,5.8
56003,2.5
56005,3
56007,4.4
56009,1.4
56011,0.8
56013,1.2
56015,1.3
56017,3.1
56019,2.1
56021,3
56023,2.3
56025,2.1
56027,0.9
56029,1.9
56031,1.2
56033,2.9
56035,2.8
56037,6.1
56039,7.6
56041,2.9
56043,3.8
56045,0.8
